budget,original_language,popularity,runtime,status,vote_average,vote_count,release_year,profit_level,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,total_directed
39000000.0,en,45.388937,119.0,Released,7.4,1264,2005,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
39000000.0,en,2.817364,106.0,Released,4.5,32,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
39000000.0,en,22.164202,125.0,Released,5.3,490,1983,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0
40000000.0,en,21.362949,113.0,Released,6.0,433,2013,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
80341000.0,zh,14.8375,150.0,Released,7.1,205,2008,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
30000000.0,en,18.256028,108.0,Released,6.0,394,2002,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
38000000.0,en,22.332927,96.0,Released,6.4,972,2009,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
39000000.0,en,5.417787,90.0,Released,5.5,94,1996,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
38000000.0,en,24.085144,100.0,Released,5.3,521,2002,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0
38000000.0,en,14.779041,118.0,Released,6.4,452,1994,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0
3860000.0,zh,19.947265,130.0,Released,6.3,273,2013,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
38000000.0,en,16.801218,120.0,Released,6.7,850,2011,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
40000000.0,zh,5.057695,88.0,Released,6.8,19,2014,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
50000000.0,en,20.825781,146.0,Released,7.2,396,1999,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
38000000.0,en,11.500783,114.0,Released,6.2,264,2002,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
35000000.0,en,13.932203,123.0,Released,5.7,254,2001,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
38000000.0,en,41.258487,94.0,Released,5.0,567,2015,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
53000000.0,en,6.454634,102.0,Released,5.6,88,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0
38000000.0,en,5.257009,99.0,Released,5.5,40,2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
38000000.0,en,30.359164,133.0,Released,6.3,756,1999,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6.0
38000000.0,en,3.426555,118.0,Released,5.7,80,1996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
57000000.0,en,11.60815,105.0,Released,6.0,190,2001,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0
10000000.0,en,18.664624,110.0,Released,6.9,417,2009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
38000000.0,en,10.047579,129.0,Released,6.3,86,1996,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
15000000.0,en,52.731379,109.0,Released,7.8,1588,1982,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,10.0
38000000.0,en,46.630062,119.0,Released,6.2,2035,2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0
37000000.0,en,4.131546,118.0,Released,5.8,52,1997,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0
38000000.0,en,5.641978,110.0,Released,5.4,19,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
55000000.0,en,23.465539,90.0,Released,6.2,605,2008,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
32000000.0,en,25.682509,137.0,Released,7.0,701,2012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
38000000.0,en,6.760922,93.0,Released,4.3,75,2007,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
40000000.0,en,3.87823,130.0,Released,7.1,71,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
38000000.0,en,57.889964,112.0,Released,5.6,1945,2016,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
37000000.0,en,57.773583,133.0,Released,7.3,1915,2015,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
37000000.0,en,24.218358,125.0,Released,7.0,1468,2010,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
40000000.0,en,27.009723,110.0,Released,5.8,594,2012,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
37000000.0,en,31.941347,96.0,Released,6.5,1222,2008,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
37000000.0,en,14.353279,96.0,Released,5.6,330,2008,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
38000000.0,en,33.003828,123.0,Released,7.7,2277,2013,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0
37000000.0,en,30.993736,188.0,Released,7.5,825,1999,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
30000000.0,en,25.825771,107.0,Released,5.3,511,2010,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
38000000.0,en,46.078371,110.0,Released,5.9,1201,2016,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
37000000.0,en,6.63839,113.0,Released,6.7,163,2011,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
37000000.0,en,127.084938,122.0,Released,5.8,3561,2008,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,6.0
36000000.0,en,27.465433,116.0,Released,7.0,594,2002,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
65000000.0,en,16.865782,93.0,Released,6.1,352,1999,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
37000000.0,en,100.348805,110.0,Released,6.8,2972,2013,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
36500000.0,ru,2.785832,115.0,Released,5.3,23,2008,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.0
36000000.0,en,9.176339,95.0,Released,6.6,198,1997,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
36000000.0,en,23.380757,134.0,Released,5.8,338,1983,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0
36000000.0,en,33.926473,101.0,Released,6.0,894,2010,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
36000000.0,en,6.967857,107.0,Released,6.7,96,2014,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
42000000.0,en,11.470135,124.0,Released,5.4,173,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
36000000.0,en,19.854932,109.0,Released,5.8,258,2003,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
37000000.0,en,29.652536,105.0,Released,5.2,692,2015,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
30000000.0,en,8.102925,130.0,Released,6.2,40,1996,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0
35000000.0,en,2.79483,127.0,Released,6.3,32,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
37000000.0,en,11.492474,114.0,Released,5.8,556,2011,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0
36000000.0,en,70.398356,106.0,Released,7.5,1808,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,5.0
36000000.0,de,1.068453,95.0,Released,4.6,14,2000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
37000000.0,en,6.293217,81.0,Released,5.2,99,2008,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
35200000.0,en,3.457194,95.0,Released,5.3,71,2003,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
35000000.0,en,82.21166,100.0,Released,7.2,6173,2009,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
36000000.0,cn,19.167377,105.0,Released,6.5,379,2015,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
33000000.0,en,18.316151,95.0,Released,6.2,1011,1999,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0
35000000.0,en,44.104469,126.0,Released,7.0,2096,1989,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.0
10000000.0,en,6.668679,112.0,Released,5.9,27,2011,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
35000000.0,en,36.172182,118.0,Released,6.4,811,1992,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0
29000000.0,en,25.767395,129.0,Released,7.2,1597,2009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
35000000.0,en,21.543389,88.0,Released,5.5,867,2001,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0
35000000.0,en,50.309843,98.0,Released,6.5,2277,2011,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
38000000.0,en,49.292384,110.0,Released,7.2,1668,2010,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0
35000000.0,en,83.893257,109.0,Released,7.0,3088,2006,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
35000000.0,en,24.616634,132.0,Released,6.2,530,1979,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0
35000000.0,en,34.005726,111.0,Released,5.6,1645,2013,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
35000000.0,en,27.714043,128.0,Released,7.0,675,1991,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0
35000000.0,en,45.149948,123.0,Released,6.5,1375,2008,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
35000000.0,en,72.774941,125.0,Released,5.9,1181,2015,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
35000000.0,en,3.74263,105.0,Released,5.5,225,2005,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
27000000.0,en,29.381878,162.0,Released,7.0,542,1996,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0
35000000.0,en,24.860326,138.0,Released,7.7,1310,1997,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0
35000000.0,en,11.041659,100.0,Released,5.8,550,2005,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
35000000.0,en,11.897925,90.0,Released,6.3,177,1997,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0
35000000.0,en,23.607071,108.0,Released,5.5,453,1995,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0
1800000.0,en,38.204158,91.0,Released,7.2,1180,1984,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0
33000000.0,en,25.413955,107.0,Released,6.0,436,2000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4.0
35000000.0,en,28.98027,132.0,Released,6.3,1018,1998,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
35000000.0,en,9.525037,123.0,Released,6.8,103,2010,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
34000000.0,en,18.39217,90.0,Released,6.0,345,2007,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
32000000.0,en,9.254647,109.0,Released,6.8,141,2003,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
35000000.0,en,40.526587,109.0,Released,6.5,2237,2011,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
35000000.0,en,50.179171,91.0,Released,5.6,1462,2016,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
35000000.0,en,31.957947,125.0,Released,7.3,1226,2013,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
34000000.0,en,19.822791,202.0,Released,7.2,370,1992,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,16.0
35000000.0,en,38.429648,134.0,Released,5.6,896,2012,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
35000000.0,en,13.707843,88.0,Released,5.2,210,2009,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
35000000.0,en,51.927471,92.0,Released,6.2,1428,2009,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.0
35000000.0,en,14.503568,91.0,Released,5.2,253,2007,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
33000000.0,en,6.74556,80.0,Released,5.2,242,2006,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0
30000000.0,en,11.120167,98.0,Released,5.8,140,2005,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
35000000.0,en,40.370442,127.0,Released,7.4,1147,1997,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
33000000.0,en,40.715623,100.0,Released,6.4,2065,2002,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.0
10700000.0,en,36.230204,114.0,Released,7.0,794,1982,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0
35000000.0,en,23.666229,104.0,Released,6.0,415,2004,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0
35000000.0,en,25.903237,100.0,Released,5.2,613,2008,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
40000000.0,en,60.231382,109.0,Released,6.7,3417,2011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
35000000.0,en,18.38292,106.0,Released,5.7,458,2010,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
35000000.0,en,14.029012,112.0,Released,5.9,296,2011,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
50000000.0,en,15.913783,95.0,Released,5.1,287,2001,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
35000000.0,en,6.889633,102.0,Released,6.9,97,1976,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
35000000.0,en,19.286099,102.0,Released,4.1,325,1994,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
35000000.0,en,50.587541,150.0,Released,8.0,1864,2002,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0
35000000.0,en,3.721272,101.0,Released,6.4,35,2006,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0
40000000.0,en,17.157738,113.0,Released,5.5,677,2005,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0
27000000.0,en,22.636908,104.0,Released,6.7,811,2004,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0
35000000.0,en,28.069419,137.0,Released,6.0,741,2011,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0
35000000.0,en,19.774543,110.0,Released,6.0,485,2008,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4.0
35000000.0,en,11.644243,101.0,Released,5.4,239,2002,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0
35000000.0,en,27.934978,108.0,Released,5.9,730,1990,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0
35000000.0,en,12.677505,101.0,Released,5.9,238,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
35000000.0,en,8.737058,112.0,Released,6.3,245,1999,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
35000000.0,en,12.343507,111.0,Released,6.1,233,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
35000000.0,en,14.699342,102.0,Released,5.8,325,2004,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.0
45000000.0,en,14.513243,101.0,Released,5.1,300,2012,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.0
35000000.0,en,5.525544,155.0,Released,6.3,157,1997,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20.0
8900000.0,en,15.079993,93.0,Released,5.6,318,2015,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
35000000.0,en,23.835055,109.0,Released,6.0,436,2010,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
35000000.0,en,5.926966,140.0,Released,6.1,81,1992,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
30000000.0,en,25.454549,104.0,Released,5.5,523,2008,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0
31000000.0,en,22.71592,96.0,Released,5.9,437,2004,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
35000000.0,en,35.120736,123.0,Released,7.0,823,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
35000000.0,en,19.893646,106.0,Released,5.6,961,2011,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0
35000000.0,en,14.051852,76.0,Released,5.2,235,2005,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
35000000.0,en,9.011729,111.0,Released,6.9,161,2000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
35000000.0,en,19.088655,85.0,Released,4.9,379,2008,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
56000000.0,en,29.490057,109.0,Released,5.7,593,2013,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
35000000.0,en,11.195593,97.0,Released,5.1,167,2005,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0
35000000.0,en,17.709888,91.0,Released,6.2,832,2012,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
35000000.0,en,18.262017,87.0,Released,5.4,647,2015,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
35000000.0,en,10.10364,132.0,Released,6.5,159,2002,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0
35000000.0,en,28.670477,118.0,Released,5.7,1455,2013,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
31000000.0,en,16.736734,98.0,Released,6.0,293,2004,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
35000000.0,en,13.668633,92.0,Released,4.6,149,2010,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
30000000.0,en,9.780588,93.0,Released,5.3,191,2012,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
27000000.0,en,9.904881,117.0,Released,5.8,129,1983,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
35000000.0,en,9.789027,92.0,Released,6.0,216,2007,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0
35000000.0,en,6.81729,115.0,Released,5.7,31,1991,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
35000000.0,en,10.73522,96.0,Released,6.6,212,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0
38000000.0,en,11.1399,111.0,Released,6.4,108,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9.0
35000000.0,en,6.727949,94.0,Released,5.7,55,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
35000000.0,en,16.343317,105.0,Released,7.0,322,2009,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0
40000000.0,en,14.818718,101.0,Released,5.3,220,2009,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0
32000000.0,en,43.862456,139.0,Released,6.5,987,2011,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
33000000.0,en,2.706207,91.0,Released,4.7,64,1998,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
35000000.0,en,27.903999,110.0,Released,5.5,555,2014,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
35000000.0,en,3.746806,102.0,Released,4.8,91,2003,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,5.0
20500000.0,en,17.112498,102.0,Released,5.6,294,2008,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
35000000.0,en,10.304172,83.0,Released,4.9,135,2006,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0
35000000.0,en,37.335721,123.0,Released,6.9,1121,2015,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0
35000000.0,en,0.912395,103.0,Released,4.7,9,1997,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0
35000000.0,en,16.782471,118.0,Released,6.5,357,2006,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0
35000000.0,en,3.503408,114.0,Released,6.6,53,1992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
35000000.0,en,9.122828,180.0,Released,7.7,115,1993,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
35000000.0,en,5.419181,121.0,Released,6.6,60,1997,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0
35000000.0,en,9.07278,114.0,Released,6.2,142,2002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12.0
35000000.0,en,2.864979,173.0,Released,7.4,34,1981,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
35000000.0,en,2.877488,135.0,Released,6.7,25,1995,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0
38000000.0,en,5.516207,138.0,Released,6.6,49,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,8.0
15000000.0,es,13.930763,148.0,Released,7.0,291,2010,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
35000000.0,es,20.27704,93.0,Released,5.8,307,2006,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
11750000.0,en,0.126738,100.0,Released,0.0,0,2009,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
34000000.0,en,131.815575,113.0,Released,7.0,5371,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2.0
35000000.0,en,16.832312,91.0,Released,5.0,320,2015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
34000000.0,en,9.133747,139.0,Released,7.0,169,1993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0
35000000.0,en,24.606012,96.0,Released,6.8,827,2006,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0
70000000.0,en,3.276912,101.0,Released,5.3,29,1999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
35000000.0,en,16.830184,96.0,Released,5.1,344,2012,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0
41677699.0,ja,39.58676,100.0,Released,7.5,926,2008,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
34000000.0,en,41.946523,128.0,Released,7.3,1064,2015,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
75000000.0,en,20.697556,109.0,Released,5.4,254,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0
34000000.0,en,1.656695,114.0,Released,5.3,18,2000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
35000000.0,en,17.932561,106.0,Released,5.4,240,2012,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0
35000000.0,en,15.50957,141.0,Released,6.5,224,2013,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
32000000.0,en,4.602185,195.0,Released,7.1,67,1981,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0
